% # columns="iteration, evaluation, void, void, void, xmean", seed=914949, Wed Oct 26 12:55:21 2022, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 17 0 0 0 0.005740400708799732 0.023268707392281283 -0.0048250055095893085 -0.00422030422623193 0.03281720361823956 -0.012892990181442677 0.02984864395906733 -0.018907969005270434 0.010160351990972871 -0.015240565196763017 -0.015097831897510863 -0.028463771309306152 -0.017159340565753446 -0.0528067381871327 -0.008668128396385996 -0.01962524308086149 -0.022140624606244323 0.03126670646044377 -0.03487271314487218 0.03722569319121195 -0.01097731981787988 -0.008293975833180884 -0.011749601380298666 -0.012150290863915912 -0.007988694156468279 -0.01963387297267966 -0.019434518518312825 -0.044281225679449615 0.027034251516591706 -0.013345778901615033 -0.04017988503247435 0.056582861697287185 0.01575082481744799 -0.028726134248416278 -0.005673953847860314 0.12545097846578868 0.010762877491648335 0.03475638392664148 0.03209464331031416 0.04983471968188448 -0.07412102127423416 0.011218906164837672 0.012198669229764788 0.0010780124375175133 0.01746898665254686 0.06600335376073078 -0.004240860865135312 0.062608785636937 -0.01163972680313938 -0.030019084284963936 -0.0163608104988555 -0.03945588674967388 0.0017868246303595686 0.027295773938104412 0.05949346397968822 0.03976408167368948 0.04262197483250787 -0.05813199543212304 0.009921836181438461 -0.024895162395570727 0.04964069496009455 0.04984131195147947 -0.0033299840196920104 -0.006854625854113274 0.05019421572757017 -0.023574754045171658 0.06840848013198944 0.06930470137034875 0.03758814462577336 0.024894295347006563 0.07238690756062717 0.04263613890941042 -0.03364508510564502 0.02837404404764981 0.03087318448795131 0.030401617801386723 0.05664079769812394 0.006934487223563098 0.016023185915465477 -0.07503189034163102 0.09735968231819088
2 34 0 0 0 0.06250424152119954 0.08898825460859894 -0.05778470994594507 -0.01376467261738864 0.03402369665066603 0.0279680828221953 -0.023092644350162023 0.02640779337042746 -0.02586572731011646 0.011516305334596827 -0.07609820601679905 -0.0009423749138520697 -0.02311593015322755 -0.06535655927424312 -0.03920327586118311 -0.05125870937649802 -0.018186279625722685 0.04968939763522736 -0.059976786849100266 0.1032351094464497 -0.019114855782764145 -0.05081514002840834 -0.04493690928446577 -0.0016791304574300218 -0.006327645375122441 -0.07073653627454946 0.016179537170126986 -0.028478532643687042 -0.01147805395692807 0.026479692042281698 -0.0896618372573728 0.015709216377941544 0.027765890499692046 -0.04528352324947729 0.0004456703380679942 0.18022214947937032 0.008405841074904231 0.030639242139901858 0.11362356840246424 0.0345232596366003 -0.030632706244219633 0.041292279491369814 -0.035445062157193466 0.029814378874536057 0.03905707429128357 0.11681195072381506 -0.010215026359664222 -0.01987462076175206 -0.04488446671073833 -0.03437338574379031 0.002897992805843592 -0.026488208157723302 -0.012700924680061332 0.019379412747009137 0.061384067958914657 0.055899916879656154 0.032223371932950086 -0.03188771094745501 -0.007622224993125468 0.006769942006706511 0.02950804972690465 0.032962307797283 -0.016744417894480643 0.034745398853775464 0.07583969087649078 -0.02024434723187382 0.03345480868956075 0.05910983238087809 0.03737491850110929 0.08193099318806377 0.12034726788249824 0.05289383246976296 -0.08871256184191854 0.04440599719484361 0.08271879719373483 -0.004718105570557043 0.12501696278744717 0.01922648025984441 -0.052187939370532344 -0.061477767869436206 0.062486730817130055
3 51 0 0 0 0.06991187941966132 0.08601360555288226 -0.06588695431702175 -0.04628515081077731 0.037129757807675315 -0.008130466647256206 0.020266729423247917 0.006889804769454468 0.023035789406441548 0.037041436278428694 -0.046429624306854315 -0.10921825799657446 -0.07845893478552214 -0.06973028571897678 -0.07053962424242029 -0.04245003621106894 -0.06197333858492492 -0.004098389000551206 -0.057106959072538974 0.03639607922850506 -0.0472746041903737 -0.0715813971783484 -0.04823739866755373 -0.023956395138453337 0.09148703487021546 -0.08734255622309513 0.010864970684878843 -0.044693611391716834 0.021393396594785726 -0.06752123576442162 -0.0992564350218076 -0.041266796305139866 -4.276736018633126e-05 0.002100988384319838 0.009369845642531873 0.1262868623439719 0.03674971596200035 0.02861887270339264 0.08882607067860356 -0.06896910474454405 -0.0040063323571385145 0.030555137275588458 -0.07749104403426516 0.031213170817606103 0.07111118564263177 0.08404705448221401 -0.00040028567476309805 0.023202286696097557 -0.04273547469449375 -0.0031929090293661873 0.04052645532154754 -0.016832154161063262 0.05748771155949803 0.039173989510105686 0.11365518778350439 0.026309803382398144 0.06565376693419131 0.015624826606352483 -0.06522570080902938 0.015094904319017274 0.03596537275767153 0.02944504391880717 -0.026586829903604014 0.07717521949340697 0.08595873167654663 -0.008541768068511785 0.04262965996492044 0.04504485170298234 0.02614024635062607 0.05645225926593205 0.1380242957970984 -0.0373661105817388 -0.0944206627494211 0.03245136085166399 0.06634626440174132 0.04528341816722964 0.1737639817017806 0.027894849631581686 -0.10271910332420084 -0.0037843877375985796 0.018180007438149383
4 68 0 0 0 0.030738338469103413 0.1302542444535519 -0.012857342348440881 -0.046817078971808763 -0.05687143485487259 -0.041050407144160195 0.013354704711966781 0.002051067614958977 -0.004741248333308606 0.011104157129814378 -0.04798256810837172 -0.06995052210813472 -0.10030542212139498 -0.14795960515762097 -0.14533361898090535 -0.05319266757661192 -0.05848919491351024 0.008532590749172547 -0.07338157805007972 0.0339509864727107 -0.04636555329627125 -0.009996267099278075 -0.08885140774659223 0.0328974617432735 0.09140478019180119 -0.07940295002489058 -0.024688145387693768 -0.06944327890236424 -0.022831150182093963 -0.07213447698559534 -0.12357418303472728 -0.05158418798364653 -0.01474710619923675 -0.02745486928152836 -0.013914094150558581 0.07918260182183717 0.03701097450562864 0.029784028984641837 0.054421369140776006 -0.06634636330579008 -0.006499731090142522 0.046416900909002835 -0.11558749392618414 -0.0044561711853309295 0.058651885608945534 0.13056428187922298 -0.028579948732774522 0.07186673404512194 -0.06992013605552562 -0.05076990786543063 0.03143339927451668 -0.00477403824909684 0.03334912949820324 0.05739763201631622 0.1298879431261231 -0.018129310264846005 0.05621394640967166 -0.018547869000987573 -0.08151621813366182 -0.01404182217325604 0.08415077220807127 0.018789153781316993 0.03541105158563965 0.0832898929484573 0.06650250899476119 -0.003308169439521282 0.09320842320619825 0.050084431513797635 -0.00918660899738484 0.033876885289621475 0.07317099205144925 -0.011000911831775949 -0.1034937274443362 0.08366404197763182 0.10183585309016174 0.009658721213757784 0.1782381948713703 0.024054671473536723 -0.13025543611173387 0.013516712581580874 0.037051568472195505
5 85 0 0 0 0.05313408417985524 0.1529852605917513 0.008321342768314584 -0.07244110939993459 0.014476407355604695 -0.03829622422751117 0.03316015470552049 -0.017456232280142828 -0.009070734485579234 0.038586362232407655 -0.035598269460947275 0.017306385913663305 -0.030636194024891067 -0.08012597857294686 -0.13375089466592974 -0.0824840358712968 -0.1293903245295931 0.01596990202409201 -0.12116838089020353 0.04840652015100352 -0.08040803860973175 -0.011764903740613824 -0.030406404254685472 -0.035356171514002374 0.11554072693903972 -0.05719061775521063 -0.026176317588253423 -0.09395040832865664 -0.026985435477818905 -0.08262252728651569 -0.13779752145263113 -0.08247967169770891 0.03580396694225468 -0.06056144382178841 -0.021310771765966425 0.13685512441407735 0.00801234137135131 0.010794155743072673 0.01097890259488675 -0.022008133283055245 0.005629214667777679 0.033145062385246254 -0.08400224110603965 -0.01890464819298436 0.0348441962062476 0.15966333095555477 0.03970494970837362 0.054093428208904865 -0.05590946124209908 -0.05439815654756759 0.04503331617211962 -0.0487240196405859 -0.028873765105427433 0.026605403955562355 0.14848954110033943 -0.03253449080010042 0.023017693382733677 -0.02495696023549826 -0.04945267360025639 -0.006944563137395505 0.0732547916921138 -0.03206517060871524 0.014638726443598146 0.07923501585056815 -0.053912967155427136 0.04227395794110658 0.06918819419954536 0.08036865887370524 -0.04214835948153999 0.024339212411229147 0.005068903035265818 -0.08444003130688557 -0.07252872652554736 0.04201960176805786 0.05393875081406387 0.029323651163125353 0.19587805527349367 0.027421663620024482 -0.14574461957413476 0.06518530309925234 0.012860828274401465
6 102 0 0 0 0.023354234637618123 0.17548204196843928 0.0282687186223394 -0.094807073981606 0.0335063106276829 -0.022244089924351146 -0.007801903397513597 0.005887939992086831 0.03154678902447371 0.07472840574235617 -0.03527941245283575 0.04180304138712785 0.017930726516488638 -0.08458313144845306 -0.1229819984688316 -0.027332779522682683 -0.1256181209821314 0.024708017561720853 -0.12519713095176435 -0.04140749624547311 -0.04974410616071856 -0.03863918328750696 0.03473716931056054 -0.03485473147693164 0.1025879928362588 -0.01068521271635954 -0.022522951864009343 -0.12158009669483177 -0.010641664891863203 -0.038508513607049516 -0.14396553183356034 -0.12166850998641329 0.018441818447497173 -0.08315584782671598 -0.010608943265694518 0.1562670398416035 0.0048995022670634625 0.007067691244248027 0.061113787504735374 -0.027927783543269007 -0.004395563628003573 0.07095873530995644 -0.1063420168498076 -0.0023669169867904342 0.015861716668221008 0.2126524320830158 0.022189044580000535 0.051869610258409346 -0.09172513435430828 -0.0795340905471944 0.030896814264081675 -0.07571537254125253 -0.027222835773343137 -0.03751617315035308 0.12745299595449294 -0.0005944301309979486 0.018294206761159983 -0.024841348478896373 0.006004893328558941 0.0032022977826332644 0.08695781752269752 -0.046856062942206136 0.024808950106528643 0.041356293302313496 -0.01983690865885003 0.022677651848697813 0.05659508792033011 -0.0006514235917480099 -0.06805461037880617 0.06509026926404703 -0.06743110713818869 -0.11878348856426557 -0.13007164223330395 -0.013556808872026725 0.0976897559154234 0.08321682015971443 0.15445246155236567 0.06865562431283342 -0.17057604271390928 0.00575792966032513 0.03704087179210123
7 119 0 0 0 0.0381659618254568 0.19498307801577183 0.05503599024959139 -0.08838015235014843 0.004144486098795912 -0.034472296302706894 -0.017813894948067788 0.029646447911223207 0.020162431836118513 0.07483098838089448 -0.07526690458175851 -0.03471780935088053 -0.0433920277069478 -0.04639176823096743 -0.1264687667913474 -0.0821538810317465 -0.11660708146406285 0.03789928980270973 -0.13325557906517302 -0.029314688837693913 -0.028748080408881625 -0.06990629498423838 0.039998081205650474 -0.0618823812678517 0.08465229537148082 -0.0016402972330741925 -0.013035389911059911 -0.07810755672829167 -0.036686428291395665 -0.0032913283588477046 -0.13012973579507578 -0.16083895612883436 0.0711141497313688 -0.08766305260853703 0.006234964283372321 0.10263531645820326 0.023635829547290578 -0.030479553743333554 0.07972555625666744 -0.028926118873189736 -0.037436348483956175 0.08377113136938741 -0.07959561083636964 0.013307195403763204 -0.0026894757907015877 0.17912560421252133 0.0031275036522774857 0.026368710426631498 -0.06134369806047029 -0.048102664064429645 0.037143979709138825 -0.06899863132155548 -0.07952365852612012 0.013854423082719516 0.1041425988984703 0.015337242525194063 0.04107783225350455 -0.025428411429314478 -0.005211109883822156 0.042871924022326875 0.0633736648775524 -0.034738517963587706 -0.0113442474976823 0.03762574423495535 -0.027941225993172013 0.02043915597153397 0.029047653820625248 0.06323242669160635 -0.09477113791834915 0.07863654889067417 0.024053058909855665 -0.18994835175444263 -0.10685426550698536 0.008663976251336018 0.07652544661727344 0.09632709571561972 0.15222463584915638 0.027232770753808325 -0.11005575328816315 0.020946304490181117 0.04024371505430866
8 136 0 0 0 0.08813712496776753 0.22703066106362046 0.04524304008722947 -0.11511256745453251 -0.020589614374349897 -0.08173090070228788 -0.008866165347111115 -0.017814943492453397 0.00766681716827367 0.1136076255365517 -0.054751047903554825 -0.027358659582970186 -0.013442996631521355 -0.08709804785164736 -0.06913677340734066 -0.04602124859310799 -0.12681777743259495 0.0332281962394821 -0.18524404725834379 -0.021044782694861233 0.04962672139924746 -0.038799902101920074 -0.012938055225128801 -0.02516456176832966 0.07074366993573376 0.019967507049592458 0.008659043212521733 -0.0321518484113828 -0.016076279591366392 -0.02881406562121038 -0.1622215510510015 -0.1406100408838267 0.02290643522796553 -0.08424843450191395 0.004066619129906691 0.10950876203310245 0.01350908000473062 -0.002330078981161679 0.03736915908910202 -0.041584323553467244 -0.05699445844646878 0.09096295274037004 -0.040801147845041755 0.017603921819308786 -0.062192113458805515 0.147065157785642 0.009570353034594786 0.02002307774137897 -0.041808992646651444 -0.0366444396777175 0.09403785222216572 -0.04809415928254198 -0.06570597908221729 0.025418332970224118 0.12592617714732152 0.00515602216445599 0.010816678943939464 -0.011288232956391584 0.03530417336574808 0.043641587336927315 0.0650868766483442 -0.01513997609922594 -0.014351445518909309 0.08428430251301415 0.001663095605006236 -0.06461195705217392 0.0144328233291786 0.01849574926272983 -0.07187378110477555 0.05981618359958892 -0.017399829417150695 -0.191684172986098 -0.083896599469734 0.06237159983922624 0.07923064343733817 0.16789832106448677 0.17733835682092675 0.021543394605617727 -0.06594625153193487 0.0637744348107006 0.005599433528248425
9 153 0 0 0 0.05821395464969331 0.2272011296758448 0.00360262237482193 -0.05667270543092737 -0.06078122944157376 -0.05767913609610722 0.038363125362738344 -0.004636866264098703 0.04745263667388081 0.15203382511193808 -0.06579443003368526 -0.009725324358629085 -0.00743442603588219 -0.0741219079654409 0.008770457290663072 -0.007403327185146177 -0.12810768275685885 -0.009027725052258705 -0.19274217735974428 -0.06642730349357386 0.044443078235949514 -0.04437293117354429 -0.033346786434429704 -0.013656658878641832 0.02867414355554883 0.005187158696375187 -0.00971232024148302 -0.03154924151386021 -0.018899068094874308 -0.02847011946999704 -0.14314073936849303 -0.1663925069742756 0.020265922538966308 -0.10652870233493529 -0.0023451978898281463 0.09953344918252073 0.020944946392157333 0.033140360888590514 0.019732280385108502 -0.02601469984661421 -0.01002360082614906 0.0788048037791751 -0.029314557051968244 -0.015870996507121076 -0.0591701365609135 0.16142489152494388 -0.01500703662290909 -0.011305424844763722 -0.016292175420229694 -0.025265419951353205 0.14448129927570433 -0.11889908673585389 -0.11304185335255393 0.022291696312019937 0.12303241676797128 0.019362197479990927 0.0013463914812549983 -0.04189504937856303 -0.02403440139429945 0.010897900142739253 0.06254298878498062 0.011095260487236323 0.014237882880023651 0.0833607336178799 0.021243471462580345 -0.05453826488270409 0.03549670560107597 -0.02743146742495916 -0.06138246011885343 0.06509840811065873 0.037595373243228807 -0.22018938279372544 -0.0823383757266381 0.03855182258301967 0.06172250905830538 0.13458403375759107 0.16640022346794534 -0.006116945878556913 -0.04401280907288767 0.017160399586560834 -0.023418402804589476
10 170 0 0 0 0.033182975022455825 0.22793680097515095 0.008250716262623596 -0.017261815445094156 -0.06064503854430947 -0.02571695374844981 0.039954543008496435 -0.043435222858629684 0.052058443178129576 0.10541843815669788 -0.12578213547597425 0.0130569669285149 -0.03241046037991889 -0.06488568790770391 0.048973575505067306 0.027601517215847172 -0.14398395689217497 0.0031367781803307362 -0.20318776264474947 -0.035564122761040824 0.05362487990413334 -0.04665425235163307 -0.04882729785184431 -0.010897091017041213 0.05127459572102543 0.07607309617794401 -0.0582838927851984 0.004484955630471486 -0.056518796857622844 -0.04442689689195076 -0.14852297190266303 -0.1743998455603957 0.04241185482497542 -0.12066076573834299 -0.004669810241579085 0.0916252694252256 0.0063407675824242 0.002877174437454704 0.00668530260383751 0.009391098182516669 0.00858082921705318 0.05016400581421735 -0.02854390290540851 -0.030871742071378876 -0.05122453125203652 0.17344571020034563 0.017619848715443916 0.014442950136540865 0.028503610881170257 -0.0258234582094501 0.09679584081711812 -0.07690712015662804 -0.09045452577241192 0.02434115706792697 0.1286823623830328 0.06411904174569041 0.06125215370185947 -0.0002635489289925727 -0.01029734658554037 -0.030963437408289912 0.07939548389717974 0.024584869777742328 0.0033020623345761165 0.09992090461528488 0.017406021358352924 -0.07758011059327426 0.018935166266530877 -0.009209307901421528 -0.051599157874502186 0.01968404423719411 0.004372554986899355 -0.23337661532647191 -0.11980839921115621 0.04365165451452938 0.09015925345987388 0.1429531218262945 0.07761064801094726 -0.043332479996752764 -0.07375729075811886 0.042244614440636104 0.0026754419497111194
